玄关,起源,中国
玄关,标签,社会
玄关,标签,文化
玄关,标签,家具
玄关,标签,宗教
国际货币基金组织,成立时间,1945年12月27日
国际货币基金组织,总部,美国华盛顿
国际货币基金组织,标签,经济组织
国际货币基金组织,标签,经济
国际货币基金组织,标签,社会团体
附属国,时期,垄断资本主义
附属国,标签,生活
附属国,标签,历史
醪糟汁,标签,生活
木糖醇,标签,中国食品科学技术学会
慕斯蛋糕,口味,甜味
慕斯蛋糕,标签,食品
慕斯蛋糕,标签,生活
慕斯蛋糕,标签,小吃
明太子[中日韩料理],类型,食品
明太子[中日韩料理],属于,动物内脏
明太子[中日韩料理],标签,漫画
牛百叶,别名,牛肚
牛百叶,标签,生活
驴打滚,口味,甜
驴打滚,标签,语言
驴打滚,标签,特产
驴打滚,标签,小吃
姜丝排叉,是否含防腐剂,否
姜丝排叉,标签,生活
曲酒,材料,谷物
曲酒,类别,四类
曲酒,国家,中国
曲酒,主要含量,乙醇
曲酒,标签,生活
艾窝窝,别称,江米糕
艾窝窝,是否含防腐剂,否
艾窝窝,适宜人群,老少咸宜
艾窝窝,副作用,无
艾窝窝,储藏方法,低温干燥
艾窝窝,口味,香甜
艾窝窝,标签,生活
艾窝窝,标签,小吃
琼脂[食品加工用料],外文名,agar
琼脂[食品加工用料],是否含防腐剂,否
琼脂[食品加工用料],标签,自然
琼脂[食品加工用料],标签,生活
培根[猪肉烟熏肉制品],别称,烟肉
培根[猪肉烟熏肉制品],是否含防腐剂,否
培根[猪肉烟熏肉制品],储藏方法,冷冻
培根[猪肉烟熏肉制品],标签,中国食品科学技术学会
培根[猪肉烟熏肉制品],标签,生活
色拉油,别称,凉拌油
色拉油,是否含防腐剂,否
色拉油,标签,中国食品科学技术学会
色拉油,标签,科学
地沟油,标签,中国食品科学技术学会
地沟油,标签,科学
地沟油,标签,生活
椰果,标签,食品
提拉米苏[意大利甜点],是否含防腐剂,否
提拉米苏[意大利甜点],副作用,无
提拉米苏[意大利甜点],储藏方法,冷藏
提拉米苏[意大利甜点],AA国际动漫,是
提拉米苏[意大利甜点],标签,生活
酒心巧克力,是否含防腐剂,否
酒心巧克力,标签,生活
烟斗丝,标签,自然
烟斗丝,标签,生活
八面城,电话区号,024
八面城,气候条件,干燥
八面城,土特产,干豆腐
八面城,标签,行政区划
八面城,标签,中国行政区划
金瓜粉蒸排骨,是否含防腐剂,否
金瓜粉蒸排骨,标签,菜品
伪军,所处时期,第二次世界大战
伪军,标签,生活
伪军,标签,历史
伪军,标签,军事
糖化酶,又称,葡萄糖淀粉酶
糖化酶,标签,中国食品科学技术学会
糖化酶,标签,学科
灯心效应,类型,生活
茅台酒,标签,特产
茅台酒,标签,人物
脑出血,标签,生活
苏丹红[致癌化学染料],标签,中国食品科学技术学会
苏丹红[致癌化学染料],标签,科学
英语[语言],学习难度,中等
糖醋鲤鱼,标签,鲁菜
糖醋鲤鱼,标签,生活
糖醋鲤鱼,标签,小吃
饮茶,是否含防腐剂,否
饮茶,适宜人群,所有人
饮茶,储藏方法,密封
饮茶,标签,生活
电磁脉冲[爆炸产生的现象],标签,生活
面包[面包],标签,食品
面包[面包],标签,菜品
垃圾邮件,标签,生活
合同[当事人或当事双方之间民事关系的协议],外文名,contract
合同[当事人或当事双方之间民事关系的协议],别名,契约
合同[当事人或当事双方之间民事关系的协议],国家法律,是
合同[当事人或当事双方之间民事关系的协议],标签,社会
洛阳水席[洛阳一带的传统名吃],头道菜,牡丹燕菜
洛阳水席[洛阳一带的传统名吃],标签,文化
洛阳水席[洛阳一带的传统名吃],标签,小吃
国际贸易[商品和劳务的国际交换活动],标签,生活
中山装,标签,生活
冬瓜糖,标签,生活
开门七件事,部分,中国饮食文化
自由职业,主要工作,个体劳动
自由职业,标签,社会
自由职业,标签,生活
逆鳞[2015年柳下挥著东方玄幻小说],是否出版,否
盐酸,标签,中国食品科学技术学会
乙醇,标签,科学
桑拿[一种理疗方式],又称,芬兰浴
桑拿[一种理疗方式],标签,生活
臭豆腐[小吃],标签,特产
炒鱿鱼[菜品名称],味道,鲜香
炒鱿鱼[菜品名称],标签,食品
营养配餐,标签,生活
马克杯,外文名,mug
马克杯,标签,生活
三鲜豆皮,标签,生活
热干面,标签,特产
热干面,标签,小吃
热干面,标签,人物
洪山菜苔,俗称,红菜薹
洪山菜苔,标签,食品
洪山菜苔,标签,菜品
糊汤粉,做法,泡
糊汤粉,标签,生活
面窝,标签,生活
米线[食物名称],又称,米粉
米线[食物名称],性质,小吃
米线[食物名称],标签,中国食品科学技术学会
米线[食物名称],标签,生活
西湖龙井,茶叶类别,绿茶
西湖龙井,标签,茶
西湖龙井,标签,生活
氧气美女[词语],标签,生活
氧气美女[词语],标签,化妆品
东坡肉,主要食材,猪肉
东坡肉,标签,食品
东坡肉,标签,菜品
单镜头反光相机,标签,生活用品
单镜头反光相机,标签,生活
股票[股份公司发行的所有权凭证],目的,募集资金
股票[股份公司发行的所有权凭证],适用范围,所有人
股票[股份公司发行的所有权凭证],标签,股票经济术语
股票[股份公司发行的所有权凭证],标签,金融
股票[股份公司发行的所有权凭证],标签,经济
股票[股份公司发行的所有权凭证],标签,法律术语
沙尘暴[天气现象],标签,生活
比基尼[女性游泳时穿着的泳衣],标签,生活
夫妻肺片,分类,川菜
夫妻肺片,口味,麻辣
夫妻肺片,标签,食品
夫妻肺片,标签,菜品
夫妻肺片,标签,小吃
口水鸡,分类,川菜
口水鸡,口味,麻辣
口水鸡,标签,小吃
羊蝎子,标签,北京菜
羊蝎子,标签,生活
过桥米线,分类,云南菜
过桥米线,口味,鲜香
过桥米线,菜系,滇菜
过桥米线,标签,生活
酸辣粉[重庆小吃名称],主要食材,红薯粉丝
酸辣粉[重庆小吃名称],标签,食品
旗袍[形成于民国时代的女性服装],标签,生活
腐竹,是否含防腐剂,否
腐竹,主要食用功效,预防老年痴呆
腐竹,标签,中国食品科学技术学会
腐竹,标签,生活
糖醋排骨[中国名菜家常菜],口味,酸甜
糖醋排骨[中国名菜家常菜],标签,食品
糖醋排骨[中国名菜家常菜],标签,菜品
宜宾燃面,口味,香辣
宜宾燃面,菜系,川菜
宜宾燃面,标签,小吃
广告,标签,生活
鱼香肉丝,分类,川菜
鱼香肉丝,标签,小吃
萝莉[ACGN界用语],标签,生活
宝马[汽车品牌],标签,生活
聊城,所属地区,山东
金牛座[占星学],标签,生活
蘑菇[菌类植物],是否含防腐剂,否
orz[网络词语],标签,生活
漂移[赛车术语],外文名,Drift
漂移[赛车术语],标签,生活
基因工程[生物学术语],理论基础,分子遗传学
基因工程[生物学术语],标签,中国食品科学技术学会
基因工程[生物学术语],标签,文化
基因工程[生物学术语],标签,书籍
免费[汉语词语],标签,生活
杨柳青[中国主持人，演员],外文名,Tiffany
杨柳青[中国主持人，演员],民族,汉族
杨柳青[中国主持人，演员],出生地,杭州
杨柳青[中国主持人，演员],毕业院校,浙江传媒学院
杨柳青[中国主持人，演员],标签,人物
卤牛肉,标签,生活
啤酒,外文名,beer
啤酒,标签,生活
和声[乐理名词],标签,生活
和声[乐理名词],标签,文化
糖醋里脊,口味,酸甜
台球[室内体育运动],标签,生活
王朝干白葡萄酒,标签,饮品
王朝干白葡萄酒,标签,食品
王朝干白葡萄酒,标签,品牌
粽籺,标签,生活
尼罗河[流经非洲东部与北部的河流],注入,地中海
尼罗河[流经非洲东部与北部的河流],开放时间,全天
尼罗河[流经非洲东部与北部的河流],门票价格,无
尼罗河[流经非洲东部与北部的河流],标签,水利部发展研究中心
尼罗河[流经非洲东部与北部的河流],标签,地点
尼罗河[流经非洲东部与北部的河流],标签,地形地貌
普兰娜,意思,天然化妆品
普兰娜,标签,文化
普兰娜,标签,教育
普兰娜,标签,化妆品
牛仔裤,出现地方,美国西部
牛仔裤,发明人,李维·斯特劳斯
牛仔裤,发明时间,1849年
牛仔裤,标签,生活
茶叶,外文名,tea-leaf
茶叶,标签,生物物种
茶叶,标签,植物
西装[服饰],外文名,suit
西装[服饰],别称,西服
西装[服饰],标签,生活
网络方言,标签,采矿工程
网络方言,标签,语言
网络方言,标签,字词
双歧因子,标签,中国食品科学技术学会
双歧因子,标签,非科学
双歧因子,标签,科学
梦游[神经学上的睡眠梦游症],标签,生活
化妆品,颁布时间,2007年8月27日
化妆品,分类,生活用品
化妆品,标签,生活
三明治,英文名,Sandwich
三明治,分类,食品
三明治,标签,休闲食品
电磁炉,标签,生活
BitTorrent,标签,采矿工程
钻石[宝石],标签,生活
甜点,外文名,Dessert
甜点,是否含防腐剂,否
甜点,AA国际动漫,是
甜点,标签,食品
周渝民,籍贯,山东
海绵蛋糕,是否含防腐剂,否
海绵蛋糕,适宜人群,老少皆宜
海绵蛋糕,标签,生活
孔方[词语解释],标签,语言
孔方[词语解释],标签,生活
孔方[词语解释],标签,文化
魔芋,标签,中国食品科学技术学会
通江银耳,标签,生活
癌症,标签,生活
电气和电子工程师协会,英文简写,IEEE
电气和电子工程师协会,成立时间,1963年1月1日
电气和电子工程师协会,标签,中国通信学会
电气和电子工程师协会,标签,菜品
电气和电子工程师协会,标签,社会团体
王老五[词语概念],标签,生活
减肥,标签,生活
楼主,标签,生活
可乐[饮用饮料],别称,汽水
可乐[饮用饮料],是否含防腐剂,否
可乐[饮用饮料],所属分类,碳酸饮料
可乐[饮用饮料],标签,饮品
浙江,别名,鱼米之乡
浙江,行政区类别,省
浙江,气候条件,亚热带季风气候
浙江,省会,杭州
浙江,省委书记,车俊
浙江,省长,袁家军
浙江,标签,行政区划
企业文化,标签,社会
企业文化,标签,生活
林峰[中国香港男歌手、演员],粉丝名称,honey
锡兰红茶,标签,生活
柳琴[弹弦乐器],所属学科,音乐
柳琴[弹弦乐器],现流行于,全国各地
柳琴[弹弦乐器],标签,娱乐设备
下载[信息技术名词],标签,生活
智能大厦,标签,生活
穿耳,起源,先秦
穿耳,标签,生活
国际空间站[一项国际太空合作计划],中国是否进入,否
朱鹮[鹳形目朱鹮属鸟类],分布,陕西
万金油,别名,清凉油
万金油,标签,生活
万金油,标签,中成药
天涯海角[海南省三亚市天涯海角游览区],标签,生活
大蒜[蒜类植物的统称],标签,中国食品科学技术学会
汉服,标签,生活
汉服,标签,文化
沂南二中,所属地区,山东
自慰,标签,生活
文身[人体艺术表现形式],标签,生活
维生素,外文名,vitamin
维生素,别称,维他命
维生素,标签,中国食品科学技术学会
维生素,标签,科学
维生素,标签,医学术语
齐豫,祖籍,山东
黄石港饼,标签,食品
黄石港饼,标签,菜品
片儿川,分类,杭州菜
片儿川,口味,鲜
片儿川,标签,生活
一夜情[词语定义],外文名,ons
一夜情[词语定义],全称,one night stand
一夜情[词语定义],标签,社会
一夜情[词语定义],标签,生活
性生活,是否进入医保,是
蓝山咖啡,外文名,Blue Mountain Coffee
蓝山咖啡,标签,生活
狗不理包子[中国风味小吃],标签,食品
狗不理包子[中国风味小吃],标签,特产
狗不理包子[中国风味小吃],标签,历史人物
狗不理包子[中国风味小吃],标签,休闲食品
狗不理包子[中国风味小吃],标签,人物
玫瑰花茶,储存,避光
玫瑰花茶,标签,饮品
金丝小枣,标签,特产
菜谱,外文名,recipe
菜谱,标签,菜品
菜谱,标签,生活
菜谱,标签,书籍
兔[兔科物种总称],别称,兔子
亚硝酸钠,标签,中国食品科学技术学会
亚硝酸钠,标签,科学
宫保鸡丁[名菜],起源地,山东
宫保鸡丁[名菜],别名,宫爆鸡丁
宫保鸡丁[名菜],发明人,丁宝桢
宫保鸡丁[名菜],标签,鲁菜
宫保鸡丁[名菜],标签,川菜
宫保鸡丁[名菜],标签,生活
牛奶[饮品],是否含防腐剂,否
牛奶[饮品],标签,中国食品科学技术学会
红塔山[品牌简介],创立时间,1959年
红塔山[品牌简介],所属行业,烟草
红塔山[品牌简介],标签,生活
蠕虫WORM_KELVIR,发作日期,9月11日
中央民族大学韩语班,标签,生活
凉粉[食物],标签,食品
凉粉[食物],标签,菜品
凉粉[食物],标签,生活
凉粉[食物],标签,特产
凉粉[食物],标签,小吃
笔迷,标签,生活
雪碧[柠檬味类型汽水],是否含防腐剂,否
雪碧[柠檬味类型汽水],标签,生活
香椿炒鸡蛋,功效,滋补
香椿炒鸡蛋,标签,川菜
香椿炒鸡蛋,标签,生活
眼镜[光学器件装饰品],时间,1289年
眼镜[光学器件装饰品],地点,意大利佛罗伦萨
眼镜[光学器件装饰品],标签,生活
免费网络电话,标签,生活
葡萄[葡萄属植物],标签,食品
葡萄[葡萄属植物],标签,菜品
床[家具],标签,生活用品
床[家具],标签,生活
粉丝[食品名],是否含防腐剂,否
粉丝[食品名],产地,山东
粉丝[食品名],标签,生活
腊八粥[在腊八节用由多种食材熬制的粥],是否含防腐剂,否
腊八粥[在腊八节用由多种食材熬制的粥],标签,特产
锌,标签,中国食品科学技术学会
麻婆豆腐,标签,食品
麻婆豆腐,标签,菜品
麻婆豆腐,标签,特产
麻婆豆腐,标签,小吃
盒饭[装在盒子里出售份儿饭],标签,食品
咖啡[世界三大饮料之一],外文名,coffee
咖啡[世界三大饮料之一],咖啡树原产地,埃塞俄比亚
咖啡[世界三大饮料之一],成份,咖啡因
咖啡[世界三大饮料之一],标签,饮品
咖啡[世界三大饮料之一],标签,食品
食品,外文名,food
食品,时间,2015年
食品,类型,物质
食品,标签,生活
素食人生,标签,生活
景芝三页饼,标签,生活
大娘水饺,标签,饮品
大娘水饺,标签,菜品
大娘水饺,标签,社会
大娘水饺,标签,品牌
大娘水饺,标签,公司
饮食调养四原则,标签,菜品
美特斯·邦威,标签,生活
拔丝红薯,口味,甜
拔丝红薯,标签,生活
福尔马林[甲醛的水溶液],标签,中国食品科学技术学会
中国十大名茶,标签,食品
中国十大名茶,标签,生活
中国十大名茶,标签,特产
中国十大名茶,标签,文化
中国十大名茶,标签,地理
中国十大名茶,标签,地点
福特汽车,标签,生活
雪铁龙,标签,生活
香奈儿[Chanel 法国著名奢侈品],标签,生活
绿色食品,标签,中国食品科学技术学会
宝庆丸子,主要食材,豆腐
宝庆丸子,别称,血粑
宝庆丸子,标签,特产
宝庆丸子,标签,旅游
审美直觉,所属,生活
理发,又名,头发护理
理发,标签,生活
糌粑,分类,面食
糌粑,标签,生活
食品营养误区,标签,生活
避孕套[性保健用品],标签,科学
避孕套[性保健用品],标签,生活
猪血丸子,标签,特产
驴肉火烧[河北保定驴肉火烧],是否含防腐剂,否
驴肉火烧[河北保定驴肉火烧],适宜人群,老少皆宜
驴肉火烧[河北保定驴肉火烧],标签,特产
驴肉火烧[河北保定驴肉火烧],标签,小吃
驴肉火烧[河北保定驴肉火烧],标签,人物
酥油[汉语词语],外文名,butter
酥油[汉语词语],标签,字词
精彩人生[网络购物商城],标签,食品
精彩人生[网络购物商城],标签,菜品
可口可乐,是否含防腐剂,否
可口可乐,适宜人群,老少皆宜
可口可乐,标签,饮品
麻辣火锅,标签,食品
百事可乐,是否含防腐剂,否
说明书,标签,生活
羊毛,标签,食品
羊毛,标签,生活
功函数,标签,生活
四川大学华西医院,医保定点,是
大提琴[次中音或低音弦乐器],标签,生活
红茶[茶叶的一个品类],标签,生活
网管,标签,采矿工程
网管,标签,生活
科罗拉多大峡谷,行政区类别,亚利桑那州
科罗拉多大峡谷,所属地区,美国西部
科罗拉多大峡谷,标签,地理
科罗拉多大峡谷,标签,地点
科罗拉多大峡谷,标签,地形地貌
乌龙茶[茶叶品种],标签,食品
大豆异黄酮,标签,食品
长寿面,主要食材,高筋粉
长寿面,分类,面食
长寿面,标签,生活
长寿面,标签,人物
睡姿,标签,生活
椰子船,分类,小吃
安慰剂效应,标签,生活
东北酱肉丝,是否含防腐剂,否
东北酱肉丝,标签,生活
那大狗肉,分类,家常
那大狗肉,口味,美味
那大狗肉,标签,菜品
蒜苔肉丝,所属菜谱,家常菜谱
蒜苔肉丝,工艺,炒
蒜苔肉丝,标签,生活
蒜苔肉丝,标签,文化
岳阳楼[“江南三大名楼”之一],标签,生活
二十四节气[历法],标签,生活
粗粮,标签,中国食品科学技术学会
粗粮,标签,生活
豆豉鱼,标签,生活
维生素A,别名,抗干眼病维生素
维生素A,主要适用症,消化性溃疡
维生素A,化学名,视黄醇
维生素A,标签,中国食品科学技术学会
维生素A,标签,疾病
维生素A,标签,医学
海南鸡饭[海南特色菜品],分类,中国菜
海南鸡饭[海南特色菜品],标签,特产
海南鸡饭[海南特色菜品],标签,小吃
海南鸡饭[海南特色菜品],标签,人物
家常海参,分类,川菜
家常海参,标签,生活
干烧鱼翅,分类,川菜
干烧鱼翅,口味,咸鲜味
干烧鱼翅,标签,食品
椰丝包,口味,甜脆
椰丝包,标签,食品
椰丝包,标签,菜品
干煸鱿鱼丝,分类,川菜系
干煸鱿鱼丝,口味,咸鲜味
干煸鱿鱼丝,标签,食品
干煸鱿鱼丝,标签,菜品
清蒸鳖裙,分类,川菜
清蒸鳖裙,标签,食品
清蒸鳖裙,标签,菜品
休闲[身心的调节与放松方式],标签,生活
田螺塞肉,分类,上海菜
田螺塞肉,标签,生活
果冻,外文名,jelly
果冻,别称,啫喱
果冻,是否含防腐剂,否
果冻,标签,中国食品科学技术学会
果冻,标签,生活
西部牛仔[18至19世纪美国史上开发西部先锋],别称,马背上的英雄
西部牛仔[18至19世纪美国史上开发西部先锋],活动范围,美国西部
西部牛仔[18至19世纪美国史上开发西部先锋],标签,小说
西部牛仔[18至19世纪美国史上开发西部先锋],标签,历史
西部牛仔[18至19世纪美国史上开发西部先锋],标签,人物
瘦肉,分类,肉类
瘦肉,标签,食品
复式结构,标签,生活
香烟,别名,烟叶
香烟,别名,仁草
香烟,别名,坦坦
香烟,标签,生活用品
袋泡茶,标签,生活
春困[疾病的表现],标签,生活
养生[养生],出处,《庄子·养生主》
养生[养生],标签,生活
玻璃[硅酸盐类非金属材料],非金属类,建材
玻璃[硅酸盐类非金属材料],标签,科学
五湖四海[汉语成语],释义,全国各地
五湖四海[汉语成语],标签,语言
五湖四海[汉语成语],标签,字词
布加迪[法国跑车品牌],标签,菜品
肇庆裹蒸,分类,粤菜
肇庆裹蒸,口味,甘香
肇庆裹蒸,标签,生活
兰博基尼,标签,生活
保宁醋,分类,调味品
保宁醋,口味,酸味
保宁醋,标签,品牌
丝饼,中文名,一窝丝
丝饼,标签,生活
方便面[快餐类面制食品],是否含防腐剂,否
方便面[快餐类面制食品],标签,菜品
土豆炖牛肉,分类,家常菜
土豆炖牛肉,口味,鲜美
土豆炖牛肉,标签,生活
慢性乙型肝炎,标签,生活
王晓园[北京军区战友文工团舞蹈演员],出生地,山西
指甲[人体组织],标签,生活
牙膏,标签,生活
碧螺春[茶叶种类、中国十大名茶之一],类别,绿茶
碧螺春[茶叶种类、中国十大名茶之一],标签,生活
豆汁,标签,特产
豆汁,标签,小吃
牙刷[名词],外文名,toothbrush
牙刷[名词],用途,刷牙
牙刷[名词],配套,牙膏
牙刷[名词],起源,中国
牙刷[名词],最新型,声波牙刷
木耳粥,标签,食品
木耳粥,标签,生活
指纹识别,标签,生活
马桶[坐便器],标签,生活
靠[汉字],标签,生活
VCD,标签,生活
臊子面,所属地区,陕西省
臊子面,原型,长寿面
臊子面,所属菜系,陕菜
臊子面,标签,生活
帅哥[对面容姣好的男子的统称],标签,生活
罗宋汤,标签,川菜
罗宋汤,标签,生活
耐磨,标签,食品
耐磨,标签,生活
聚阵堂,地区,杭州
聚阵堂,标签,音乐
铁素体,标签,生活
广告气球,标签,生活
何家劲,主要作品,诸葛亮
广告扇,标签,生活
马甲[干贝别称],主要原料,江珧柱
马甲[干贝别称],是否含防腐剂,否
马甲[干贝别称],标签,生活
柳州螺蛳粉,标签,生活
幽默,标签,生活
卦台山[天水卦台山],标签,生活
上网,标签,生活
烤乳猪,分类,粤菜
烤乳猪,标签,中国食品科学技术学会
烤乳猪,标签,生活
西皮[合成革，人造革],别名,仿皮
西皮[合成革，人造革],标签,生活用品
西皮[合成革，人造革],标签,生活
肝[动物器官],外文名,liver
肝[动物器官],标签,食品
肝[动物器官],标签,生活
纳豆[健康食品],是否含防腐剂,否
纳豆[健康食品],甜纳豆起源,中国
纳豆[健康食品],标签,生活
橄榄油,是否含防腐剂,否
橄榄油,储藏方法,冷藏
橄榄油,类别,木本植物油
橄榄油,盛产地区,地中海
橄榄油,乔木,常绿小乔木
橄榄油,标签,中国食品科学技术学会
橄榄油,标签,学科
无印良品[日本杂货品牌],标签,组织机构
无印良品[日本杂货品牌],标签,社会
无印良品[日本杂货品牌],标签,生活
CMM,中文名,软件能力成熟度模型
CMM,其它意思,化妆品
CMM,标签,技术
CMM,标签,互联网
叶酸,标签,中国食品科学技术学会
染发剂,标签,生活用品
染发剂,标签,生活
染发剂,标签,化妆品
摩卡咖啡,标签,生活
中国黑客,代号,HAC
中国黑客,标签,社会
中国黑客,标签,生活
芒果[漆树科植物],标签,食品
学习桌,标签,生活
卡布奇诺[一种意大利咖啡],外文名,cappuccino
卡布奇诺[一种意大利咖啡],标签,饮品
卡布奇诺[一种意大利咖啡],标签,食品
喝酒[一种行为],标签,生活
莽吉柿,标签,食品
巴西咖啡,标签,食品
曼特宁咖啡,是否含防腐剂,否
曼特宁咖啡,主要食用功效,提神
曼特宁咖啡,适宜人群,成年人
曼特宁咖啡,标签,生活
喝咖啡的好处,标签,社会
喝咖啡的好处,标签,生活
星巴克[美国连锁咖啡公司],标签,食品
星巴克[美国连锁咖啡公司],标签,生活
罗汉果[葫芦科藤本植物],亚门,否
名吃,类型,食物
速溶咖啡,类别,饮品
速溶咖啡,标签,生活
摩卡壶,标签,食品
摩卡壶,标签,生活
绿茶咖啡,分类,饮品
绿茶咖啡,标签,生活
瑞士巧克力咖啡,主要食材,咖啡粉
瑞士巧克力咖啡,口味,甜
瑞士巧克力咖啡,标签,饮品
瑞士巧克力咖啡,标签,食品
爪哇摩卡咖啡,标签,饮品
爪哇摩卡咖啡,标签,食品
虎皮青椒,分类,川菜
虎皮青椒,标签,生活
节能灯,特点,省电
节能灯,标签,中国电子学会
节能灯,标签,家具
鸡蛋炒饭,标签,生活
皮蛋瘦肉粥,分类,粤菜
皮蛋瘦肉粥,口味,咸味
皮蛋瘦肉粥,准备时间,5分钟
皮蛋瘦肉粥,烹制时间,15分钟
皮蛋瘦肉粥,难度,中级
皮蛋瘦肉粥,标签,食品
皮蛋瘦肉粥,标签,菜品
皮蛋瘦肉粥,标签,地方特产
婚姻[社会学名词],外文名,Marriage
婚姻[社会学名词],追溯到,原始时代
婚姻[社会学名词],标签,生活
拉链[工业产品],标签,生活
口香糖[糖类],标签,生活
空想[人的思想],标签,语言
空想[人的思想],标签,社会
空想[人的思想],标签,生活
空想[人的思想],标签,字词
口交,标签,生活
网友,标签,生活
零食,标签,生活
零食,标签,文化
布加迪威龙[汽车品牌],标签,生活
高温瑜伽,运动类型,柔韧性运动
高温瑜伽,标签,生活
惊爆草莓[日本2006年迫井政行执导百合动画],发行时间,2006年4月
红烧鱼,标签,生活
钢管,学科,钢铁冶金
钢管,标签,生活
旅游,标签,生活
忧欢派对,外文名,暂无
忧欢派对,类型,歌唱组合
忧欢派对,标签,音乐作品
叫花鸡[传统美食],工艺,烤
叫花鸡[传统美食],标签,特产
叫花鸡[传统美食],标签,人物
OpenGL,是否开源,是
OpenGL,标签,科学
西湖醋鱼,烹饪方法,清蒸
